full_name,age,birthday,birthday_GMT,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Pierre-Emile Højbjerg,26,807580800,1995-08-05,WC Qualification Europe,2022,Midfielder,Denmark,508,263,245,Denmark,7,3,4,1,0,1,2,1,1,0,0,7,3,4,0,0,0,1,0,0.53,0.35,0.18,0,0.37,508,0,0,73,508,254,0.18,223,49,-1,14
Pione Sisto,27,791856000,1995-02-04,WC Qualification Europe,2022,Forward,Denmark,34,0,34,Denmark,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.65,34,34,0,0,0,-1,-1,-1,22
Piotr Zieliński,27,769392000,1994-05-20,WC Qualification Europe,2022,Midfielder,Poland,557,206,351,Poland,7,3,4,1,1,0,2,0,2,0,0,3,2,1,6,1,5,0,0,0.48,0.32,0.16,0.44,0,557,0.97,93,80,0,279,0,248,64,-1,9
Plamen Ivanov Iliev,30,691459200,1991-11-30,WC Qualification Europe,2022,Goalkeeper,Bulgaria,180,180,0,Bulgaria,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,2.5,36,90,0,0,0,-1,-1,-1,11
Pontus Dahlberg,23,916876800,1999-01-21,WC Qualification Europe,2022,Goalkeeper,Sweden,0,0,0,Sweden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Predrag Rajković,26,815097600,1995-10-31,WC Qualification Europe,2022,Goalkeeper,Serbia,540,180,360,Serbia,6,2,4,0,0,0,0,0,0,0,0,1,0,1,5,2,3,0,0,0,0,0,0,0,0,0.83,108,90,0,0,0,614,610,105,18
Presnel Kimpembe,26,808272000,1995-08-13,WC Qualification Europe,2022,Defender,France,450,270,180,France,5,3,2,0,0,0,0,0,0,0,0,2,1,1,3,2,1,1,0,0,0,0,0,0,0,0.6,150,90,450,0,0.2,526,516,65,30
Przemysław Frankowski,27,797644800,1995-04-12,WC Qualification Europe,2022,Midfielder,Poland,255,162,93,Poland,7,4,3,0,0,0,2,1,1,0,0,2,1,1,3,2,1,0,0,0.71,0.71,0,0,0,0,1.06,85,36,0,128,0,-1,-1,-1,23
Przemysław Płacheta,24,890611200,1998-03-23,WC Qualification Europe,2022,Defender,Poland,127,127,0,Poland,3,3,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,42,0,127,0,-1,-1,-1,24
Pyry Soiri,27,780192000,1994-09-22,WC Qualification Europe,2022,Forward,Finland,28,0,28,Finland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,-1,-1,-1,17
Qara Qarayev,29,718848000,1992-10-12,WC Qualification Europe,2022,Midfielder,Azerbaijan,480,226,254,Azerbaijan,6,3,3,0,0,0,0,0,0,0,0,0,0,0,12,6,6,0,0,0,0,0,0,0,0,2.25,40,80,0,0,0,375,341,-1,13
Qazim Laçi,26,822009600,1996-01-19,WC Qualification Europe,2022,Midfielder,Albania,429,277,152,Albania,7,4,3,1,1,0,0,0,0,0,0,5,3,2,6,2,4,1,0,0.21,0,0.21,0.32,0,429,1.26,72,61,429,0,0.21,193,417,-1,4
Rabbi Matondo,21,968457600,2000-09-09,WC Qualification Europe,2022,Forward,Wales,0,0,0,Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rade Krunić,28,749952000,1993-10-07,WC Qualification Europe,2022,Midfielder,Bosnia-Herzegovina,273,183,90,Bosnia and Herzegovina,4,3,1,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,1.98,46,68,0,0,0,590,601,-1,21
Radoslav Kirilov,29,709776000,1992-06-29,WC Qualification Europe,2022,Forward,Bulgaria,85,0,85,Bulgaria,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2.12,43,43,0,0,0,-1,-1,-1,15
Radoslav Tsonev,27,799113600,1995-04-29,WC Qualification Europe,2022,Midfielder,Bulgaria,66,46,20,Bulgaria,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2.73,33,33,0,0,0,-1,-1,-1,18
Radosław Majecki,22,942710400,1999-11-16,WC Qualification Europe,2022,Goalkeeper,Poland,33,33,0,Poland,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,-1,-1,-1,20
Radu Gînsari,30,692323200,1991-12-10,WC Qualification Europe,2022,Midfielder,Moldova,420,182,238,Moldova,7,3,4,0,0,0,0,0,0,0,0,0,0,0,11,6,5,0,0,0,0,0,0,0,0,2.36,38,60,0,0,0,461,443,-1,7
Rafael Alexandre Conceição Leão,22,928972800,1999-06-10,WC Qualification Europe,2022,Forward,Portugal,60,33,27,Portugal,4,3,1,0,0,0,1,1,0,0,0,3,2,1,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,15,0,60,0,-1,-1,-1,16
Rafael Alexandre Fernandes Ferreira da Silva,28,737596800,1993-05-17,WC Qualification Europe,2022,Midfielder,Portugal,95,73,22,Portugal,3,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.95,95,32,0,0,0,-1,-1,-1,25
Rafael Grünenfelder,23,921888000,1999-03-20,WC Qualification Europe,2022,Defender,Liechtenstein,365,164,201,Liechtenstein,7,4,3,0,0,0,0,0,0,0,0,0,0,0,15,5,10,0,0,0,0,0,0,0,0,3.7,24,52,0,0,0,656,648,315,21
Rafael Mamas,21,983664000,2001-03-04,WC Qualification Europe,2022,Midfielder,Cyprus,22,0,22,Cyprus,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,8.18,11,22,0,0,0,-1,-1,-1,14
Rafael Tolói,31,655516800,1990-10-10,WC Qualification Europe,2022,Defender,Italy,116,26,90,Brazil,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,58,116,0,0.78,-1,-1,-1,11
Rafał Augustyniak,28,750556800,1993-10-14,WC Qualification Europe,2022,Defender,Poland,14,0,14,Poland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.43,14,14,0,0,0,-1,-1,-1,30
Ragnar Sigurðsson,35,519523200,1986-06-19,WC Qualification Europe,2022,Defender,Iceland,0,0,0,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Raheem Sterling,27,786844800,1994-12-08,WC Qualification Europe,2022,Forward,England,559,289,270,England,7,4,3,2,1,1,1,1,0,0,0,4,2,2,2,2,0,1,0,0.48,0.16,0.32,0.31,0.33,280,0.32,280,80,559,559,0.16,121,194,-1,7
Rahim Sadikhov,25,837648000,1996-07-18,WC Qualification Europe,2022,Midfielder,Azerbaijan,41,18,23,Azerbaijan,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,9
Raimonds Krollis,20,1004227200,2001-10-28,WC Qualification Europe,2022,Forward,Latvia,111,51,60,Latvia,10,5,5,1,0,1,1,1,0,0,0,2,0,2,1,1,0,0,0,1.62,0.81,0.81,0,1.5,111,0.81,111,11,0,111,0,-1,-1,-1,4
Raivis Andris Jurkovskis,25,850089600,1996-12-09,WC Qualification Europe,2022,Midfielder,Latvia,900,450,450,Latvia,10,5,5,0,0,0,1,0,1,0,0,2,0,2,13,7,6,0,0,0.1,0.1,0,0,0,0,1.3,69,90,0,900,0,513,243,-1,22
Ralph Schon,32,632793600,1990-01-20,WC Qualification Europe,2022,Goalkeeper,Luxembourg,180,90,90,Luxembourg,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,16
Ramazan Karimov,22,931132800,1999-07-05,WC Qualification Europe,2022,Forward,Kazakhstan,37,7,30,Kazakhstan,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,37,0,2.43,-1,-1,-1,35
Ramazan Orazov,24,886118400,1998-01-30,WC Qualification Europe,2022,Midfielder,Kazakhstan,126,12,114,Kazakhstan,5,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1.43,63,25,126,0,0.71,-1,-1,-1,39
Ramen Cepele,19,1048204800,2003-03-21,WC Qualification Europe,2022,Defender,Albania,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ramil Şeydayev,26,826848000,1996-03-15,WC Qualification Europe,2022,Forward,Azerbaijan,149,116,33,Azerbaijan,6,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2.42,37,25,0,0,0,-1,-1,-1,18
Raphaël Adelino José Guerreiro,28,756518400,1993-12-22,WC Qualification Europe,2022,Defender,Portugal,221,150,71,Portugal,3,2,1,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0.81,111,74,0,0,0,-1,-1,-1,15
Raphaël Varane,29,735696000,1993-04-25,WC Qualification Europe,2022,Defender,France,360,270,90,France,4,3,1,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0.5,180,90,360,0,0.25,527,515,45,22
Rasmus Nissen,20,993427200,2001-06-25,WC Qualification Europe,2022,Forward,Denmark,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rasmus Nissen Kristensen,24,868579200,1997-07-11,WC Qualification Europe,2022,Defender,Denmark,127,0,127,Denmark,2,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.71,127,64,0,0,0,-1,-1,-1,19
Rasmus Peetson,27,799459200,1995-05-03,WC Qualification Europe,2022,Midfielder,Estonia,0,0,0,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rasmus Schüller,30,677203200,1991-06-18,WC Qualification Europe,2022,Midfielder,Finland,516,198,318,Finland,7,3,4,0,0,0,0,0,0,0,0,2,1,1,5,2,3,3,0,0,0,0,0,0,0,0.87,103,74,172,0,0.52,566,556,-1,18
Raúl Albiol,36,494640000,1985-09-04,WC Qualification Europe,2022,Defender,Spain,48,44,4,Spain,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,13
Raúl de Tomás Gómez,27,782352000,1994-10-17,WC Qualification Europe,2022,Forward,Spain,180,90,90,Spain,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,19
Rauno Alliku,32,636336000,1990-03-02,WC Qualification Europe,2022,Forward,Estonia,135,73,62,Estonia,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,0,0,0,0,0,0,0,4.67,19,68,135,0,0.67,-1,-1,-1,26
Rauno Sappinen,26,822355200,1996-01-23,WC Qualification Europe,2022,Forward,Estonia,414,157,257,Estonia,6,2,4,1,1,0,1,0,1,0,0,1,0,1,14,10,4,0,0,0.43,0.22,0.22,0.57,0,414,3.04,30,69,0,414,0,181,143,-1,4
Răzvan Gabriel Marin,25,832809600,1996-05-23,WC Qualification Europe,2022,Midfielder,Romania,671,450,221,Romania,9,5,4,0,0,0,3,2,1,0,0,5,3,2,8,3,5,0,0,0.4,0.4,0,0,0,0,1.07,84,75,0,224,0,740,42,-1,35
Reece James,22,944611200,1999-12-08,WC Qualification Europe,2022,Defender,England,217,189,28,England,5,4,1,0,0,0,2,2,0,0,0,4,3,1,0,0,0,0,0,0.83,0.83,0,0,0,0,0,0,43,0,109,0,-1,-1,-1,33
Reece Styche,33,610156800,1989-05-03,WC Qualification Europe,2022,Forward,Gibraltar,332,93,239,Gibraltar,8,3,5,2,0,2,0,0,0,1,0,0,0,0,17,3,14,2,0,0.54,0,0.54,0,0.75,166,4.61,20,42,166,0,0.54,56,486,-1,1
Reinhold Ranftl,30,696211200,1992-01-24,WC Qualification Europe,2022,Midfielder,Austria,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Remo Freuler,30,703296000,1992-04-15,WC Qualification Europe,2022,Midfielder,Switzerland,602,246,356,Switzerland,7,3,4,1,1,0,0,0,0,0,0,5,3,2,2,0,2,1,0,0.15,0,0.15,0.37,0,602,0.3,301,86,602,0,0.15,257,753,-1,10
Renārs Varslavāns,20,998524800,2001-08-23,WC Qualification Europe,2022,Midfielder,Latvia,0,0,0,Latvia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Renat Dadaşov,23,926899200,1999-05-17,WC Qualification Europe,2022,Forward,Azerbaijan,106,33,73,Azerbaijan,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,2.55,35,35,0,0,0,-1,-1,-1,28
Renato Sanches,24,871862400,1997-08-18,WC Qualification Europe,2022,Midfielder,Portugal,205,83,122,Portugal,4,1,3,1,1,0,0,0,0,0,0,1,0,1,2,1,1,2,0,0.44,0,0.44,1.08,0,205,0.88,103,51,103,0,0.88,-1,-1,-1,5
Renato Steffen,30,689126400,1991-11-03,WC Qualification Europe,2022,Midfielder,Switzerland,350,183,167,Switzerland,6,3,3,1,0,1,1,1,0,0,0,5,3,2,1,0,1,0,0,0.51,0.26,0.26,0,0.54,350,0.26,350,58,0,350,0,148,105,-1,5
René Joensen,29,729129600,1993-02-08,WC Qualification Europe,2022,Midfielder,Faroe Islands,411,241,170,Faroe Islands,5,3,2,0,0,0,1,0,1,0,0,0,0,0,10,5,5,5,1,0.22,0.22,0,0,0,0,2.19,41,82,82,411,1.09,458,142,-1,13
Rey Manaj,25,856742400,1997-02-24,WC Qualification Europe,2022,Forward,Albania,452,211,241,Albania,7,3,4,2,1,1,0,0,0,0,0,4,1,3,5,2,3,2,0,0.4,0,0.4,0.43,0.37,226,1,90,65,226,0,0.4,97,416,-1,2
Reziuan Mirzov,28,740707200,1993-06-22,WC Qualification Europe,2022,Midfielder,Russia,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rhys Norrington-Davies,23,924739200,1999-04-22,WC Qualification Europe,2022,Defender,Wales,0,0,0,Wales,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ricard Fernandez,23,921801600,1999-03-19,WC Qualification Europe,2022,Forward,Andorra,469,265,204,Andorra,8,5,3,1,0,1,0,0,0,0,0,2,1,1,11,6,5,2,1,0.19,0,0.19,0,0.44,469,2.11,43,59,156,0,0.58,217,273,-1,5
Ricardo Aleixo Delgado,28,761875200,1994-02-22,WC Qualification Europe,2022,Defender,Luxembourg,0,0,0,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ricardo Rodríguez,29,714700800,1992-08-25,WC Qualification Europe,2022,Defender,Switzerland,538,243,295,Switzerland,7,3,4,0,0,0,1,0,1,0,0,5,3,2,2,0,2,0,0,0.17,0.17,0,0,0,0,0.33,269,77,0,538,0,755,189,29,27
Richard Felipes,18,1061856000,2003-08-26,WC Qualification Europe,2022,Midfielder,Gibraltar,0,0,0,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ridvan Kardesoglu,25,845078400,1996-10-12,WC Qualification Europe,2022,Forward,Liechtenstein,162,46,116,Liechtenstein,5,2,3,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,3.33,27,32,0,0,0,-1,-1,-1,11
Rıdvan Yılmaz,20,990403200,2001-05-21,WC Qualification Europe,2022,Defender,Turkey,78,44,34,Turkey,3,1,2,0,0,0,2,2,0,0,0,2,1,1,1,0,1,0,0,2.31,2.31,0,0,0,0,1.15,78,26,0,39,0,-1,-1,-1,18
Rifat Zhemaletdinov,25,843177600,1996-09-20,WC Qualification Europe,2022,Forward,Russia,249,114,135,Russia,6,3,3,1,0,1,0,0,0,0,0,3,2,1,2,1,1,3,0,0.36,0,0.36,0,0.67,249,0.72,125,42,83,0,1.08,-1,-1,-1,9
Rihards Matrevics,23,921715200,1999-03-18,WC Qualification Europe,2022,Goalkeeper,Latvia,0,0,0,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rimvydas Sadauskas,25,837907200,1996-07-21,WC Qualification Europe,2022,Defender,Lithuania,0,0,0,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Risto Jankov,23,904953600,1998-09-05,WC Qualification Europe,2022,Goalkeeper,FYR Macedonia,0,0,0,FYR Macedonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Risto Radunović,30,704937600,1992-05-04,WC Qualification Europe,2022,Defender,Montenegro,736,360,376,Montenegro,9,4,5,1,0,1,1,1,0,0,0,2,1,1,11,5,6,1,0,0.24,0.12,0.12,0,0.24,736,1.35,67,82,736,736,0.12,289,234,197,7
Robbie Brady,30,695347200,1992-01-14,WC Qualification Europe,2022,Midfielder,Republic of Ireland,44,44,0,Republic of Ireland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.05,44,44,0,0,0,-1,-1,-1,16
Róbert Boženík,22,942883200,1999-11-18,WC Qualification Europe,2022,Forward,Slovakia,366,153,213,Slovakia,8,4,4,1,0,1,0,0,0,0,0,3,1,2,3,1,2,1,0,0.25,0,0.25,0,0.42,366,0.74,122,46,366,0,0.25,158,493,-1,6
Robert Gumny,23,896918400,1998-06-04,WC Qualification Europe,2022,Defender,Poland,90,90,0,Poland,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90,0,90,0,-1,-1,-1,16
Robert Ivanov,28,743212800,1993-07-21,WC Qualification Europe,2022,Defender,Finland,260,90,170,Finland,3,1,2,0,0,0,0,0,0,0,0,1,0,1,3,2,1,1,0,0,0,0,0,0,0,1.04,87,87,260,0,0.35,-1,-1,-1,15
Robert Kirss,27,778550400,1994-09-03,WC Qualification Europe,2022,Forward,Estonia,32,25,7,Estonia,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,23
Robert Lewandowski,33,588124800,1988-08-21,WC Qualification Europe,2022,Forward,Poland,715,399,316,Poland,9,5,4,9,4,5,4,2,2,1,0,4,3,1,6,2,4,1,0,1.64,0.5,1.13,0.9,1.42,79,0.76,119,79,715,179,0.13,8,28,-1,1
Robert Lynch Sanchez,24,879811200,1997-11-18,WC Qualification Europe,2022,Goalkeeper,Spain,16,16,0,Spain,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,31
Róbert Mak,31,668390400,1991-03-08,WC Qualification Europe,2022,Midfielder,Slovakia,371,316,55,Slovakia,6,4,2,1,1,0,1,1,0,0,0,1,0,1,5,5,0,0,0,0.49,0.24,0.24,0.28,0,371,1.21,74,62,0,371,0,173,123,-1,8
Robert Skov,25,832550400,1996-05-20,WC Qualification Europe,2022,Midfielder,Denmark,44,44,0,Denmark,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.05,0,2.05,2.05,0,44,0,0,44,0,0,0,-1,-1,-1,15
Robert Taylor,27,782697600,1994-10-21,WC Qualification Europe,2022,Midfielder,Finland,110,96,14,Finland,4,2,2,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1.64,55,28,0,0,0,-1,-1,-1,16
Roberts Ozols,26,810691200,1995-09-10,WC Qualification Europe,2022,Goalkeeper,Latvia,587,227,360,Latvia,7,3,4,0,0,0,0,0,0,0,0,2,0,2,6,3,3,1,0,0,0,0,0,0,0,0.92,98,84,587,0,0.15,510,500,124,18
Roberts Savaļnieks,29,728784000,1993-02-04,WC Qualification Europe,2022,Forward,Latvia,821,450,371,Latvia,10,5,5,1,0,1,2,1,1,0,0,2,0,2,11,7,4,0,0,0.33,0.22,0.11,0,0.24,821,1.21,75,82,0,411,0,297,139,-1,7
Roberts Uldriķis,24,891561600,1998-04-03,WC Qualification Europe,2022,Midfielder,Latvia,681,328,353,Latvia,10,5,5,2,0,2,1,0,1,0,0,2,0,2,8,3,5,2,0,0.4,0.13,0.26,0,0.51,341,1.06,85,68,341,681,0.26,151,222,-1,2
Robin Gosens,27,773366400,1994-07-05,WC Qualification Europe,2022,Defender,Germany,177,56,121,Germany,3,1,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0.51,177,59,177,0,0.51,-1,-1,-1,23
Robin Lod,29,735004800,1993-04-17,WC Qualification Europe,2022,Midfielder,Finland,513,257,256,Finland,6,3,3,1,0,1,2,0,2,0,0,1,0,1,7,5,2,0,0,0.53,0.35,0.18,0,0.35,513,1.23,73,86,0,257,0,224,50,-1,3
Robin Olsen,32,631756800,1990-01-08,WC Qualification Europe,2022,Goalkeeper,Sweden,720,360,360,Sweden,8,4,4,0,0,0,1,1,0,0,0,3,3,0,8,1,7,0,0,0.13,0.13,0,0,0,0,1,90,90,0,720,0,316,233,134,22
Robin Quaison,28,750124800,1993-10-09,WC Qualification Europe,2022,Midfielder,Sweden,294,142,152,Sweden,10,5,5,3,2,1,0,0,0,0,0,5,4,1,3,0,3,0,0,0.92,0,0.92,1.27,0.59,98,0.92,98,29,0,0,0,13,319,-1,2
Rodri,25,835401600,1996-06-22,WC Qualification Europe,2022,Midfielder,Spain,284,189,95,Spain,6,4,2,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0.32,284,47,0,0,0,627,269,-1,28
Rodrigo,31,668217600,1991-03-06,WC Qualification Europe,2022,Forward,Spain,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rógvi Asmundur Baldvinsson,32,628905600,1989-12-06,WC Qualification Europe,2022,Defender,Faroe Islands,14,0,14,Faroe Islands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,19
Roland Sallai,24,864259200,1997-05-22,WC Qualification Europe,2022,Midfielder,Hungary,513,255,258,Hungary,7,4,3,3,1,2,0,0,0,1,1,1,0,1,6,4,2,1,0,0.53,0,0.53,0.35,0.7,171,1.05,86,73,513,0,0.18,60,667,-1,2
Roland Varga,32,633052800,1990-01-23,WC Qualification Europe,2022,Forward,Hungary,49,0,49,Hungary,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,-1,-1,-1,24
Rolandas Baravykas,26,809136000,1995-08-23,WC Qualification Europe,2022,Defender,Lithuania,360,270,90,Lithuania,4,3,1,1,1,0,0,0,0,0,0,0,0,0,9,8,1,1,0,0.25,0,0.25,0.33,0,360,2.25,40,90,360,0,0.25,164,464,278,3
Roman Begunov,29,732758400,1993-03-22,WC Qualification Europe,2022,Defender,Belarus,348,177,171,Belarus,5,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,1.03,87,70,348,0,0.26,406,375,149,7
Roman Murtazaev,28,747619200,1993-09-10,WC Qualification Europe,2022,Forward,Kazakhstan,7,7,0,Kazakhstan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,17
Roman Petrovich Neustädter,34,572140800,1988-02-18,WC Qualification Europe,2022,Defender,Russia,0,0,0,Russia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Roman Spirig,24,884131200,1998-01-07,WC Qualification Europe,2022,Defender,Liechtenstein,113,90,23,Liechtenstein,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.59,57,38,0,0,0,-1,-1,-1,9
Roman Stepanov,30,681436800,1991-08-06,WC Qualification Europe,2022,Goalkeeper,Belarus,0,0,0,Belarus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Roman Yaremchuk,26,817430400,1995-11-27,WC Qualification Europe,2022,Forward,Ukraine,758,311,447,Ukraine,10,4,6,4,1,3,1,0,1,0,0,1,0,1,5,2,3,1,0,0.59,0.12,0.47,0.29,0.6,190,0.59,152,76,758,758,0.12,80,236,-1,1
Roman Yuzepchukh,24,869702400,1997-07-24,WC Qualification Europe,2022,Midfielder,Belarus,242,107,135,Belarus,5,2,3,0,0,0,0,0,0,0,0,0,0,0,12,2,10,0,0,0,0,0,0,0,0,4.46,20,48,0,0,0,-1,-1,-1,27
Roman Zobnin,28,760924800,1994-02-11,WC Qualification Europe,2022,Midfielder,Russia,111,77,34,Russia,3,2,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0.81,111,37,0,0,0,-1,-1,-1,14
Romelu Lukaku,29,737251200,1993-05-13,WC Qualification Europe,2022,Forward,Belgium,334,171,163,Belgium,4,2,2,5,2,3,1,1,0,1,0,1,1,0,3,1,2,2,0,1.62,0.27,1.35,1.05,1.66,67,0.81,111,84,167,334,0.54,4,99,-1,1
Ronan Curtis,26,828057600,1996-03-29,WC Qualification Europe,2022,Forward,Republic of Ireland,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
